"customer","RECENCY","frequency","monetary","R_SCORE","F_SCORE","M_SCORE","SEGMENT"
"17633","-7","6","1242.34","4","4","4","GOOD CUSTOMER"
"17634","-2","9","2358.59","3","5","5","OTHER CUSTOMER"
"17636","-30","2","265.93","5","2","2","OTHER CUSTOMER"
"17637","-7","2","547.06","3","3","3","AVERAGE CUSTOMER"
"17639","238","1","108.5","1","1","1","OTHER CUSTOMER"
"17640","48","1","621.66","2","2","3","AVERAGE CUSTOMER"
"17642","81","2","712.29","2","3","3","AVERAGE CUSTOMER"
"17643","335","1","101.55","1","1","1","OTHER CUSTOMER"
"17644","-37","17","2768.98","5","5","5","GOOD CUSTOMER"
"17646","181","4","995.66","1","4","4","OTHER CUSTOMER"
"17647","27","1","133.06","3","1","1","OTHER CUSTOMER"
"17648","22","5","1789.55","3","4","4","OTHER CUSTOMER"
"17649","96","2","861.74","2","3","3","AVERAGE CUSTOMER"
"17650","-17","1","166.07999999999998","4","1","1","OTHER CUSTOMER"
"17651","-27","14","3886.67","5","5","5","GOOD CUSTOMER"
"17652","-13","18","4737.13","4","5","5","GOOD CUSTOMER"
"17653","-9","5","1175.8799999999999","4","4","4","GOOD CUSTOMER"
"17654","239","1","117.55","1","1","1","OTHER CUSTOMER"
"17655","-28","8","2571.74","5","5","5","GOOD CUSTOMER"
"17656","35","5","1674.69","2","4","4","OTHER CUSTOMER"
"17658","-28","3","485.88","5","3","3","OTHER CUSTOMER"
"17659","-35","14","2954.75","5","5","5","GOOD CUSTOMER"
"17660","103","1","178.75","2","1","1","OTHER CUSTOMER"
"17663","-13","9","1788.27","4","5","4","GOOD CUSTOMER"
"17664","-20","2","604.64","4","3","3","OTHER CUSTOMER"
"17666","-35","2","728.16","5","3","3","OTHER CUSTOMER"
"17667","28","5","2055.5099999999998","3","4","5","OTHER CUSTOMER"
"17668","-37","2","347.75","5","2","2","OTHER CUSTOMER"
"17669","4","7","3406.72","3","5","5","OTHER CUSTOMER"
"17670","189","1","205.7","1","1","1","OTHER CUSTOMER"
"17671","-23","6","1284.08","4","4","4","GOOD CUSTOMER"
"17672","5","4","3106.62","3","4","5","OTHER CUSTOMER"
"17673","-37","7","1588.07","5","5","4","GOOD CUSTOMER"
"17674","36","2","551.04","2","3","3","AVERAGE CUSTOMER"
"17675","-37","41","20098.1","5","5","5","GOOD CUSTOMER"
"17676","-34","7","1366.77","5","5","4","GOOD CUSTOMER"
"17677","-37","43","16201.37","5","5","5","GOOD CUSTOMER"
"17678","225","1","298.11","1","1","2","OTHER CUSTOMER"
"17679","14","2","1992.11","3","3","4","OTHER CUSTOMER"
"17680","-15","1","184.4","4","1","1","OTHER CUSTOMER"
"17682","-28","7","2459.33","5","5","5","GOOD CUSTOMER"
"17684","5","1","239.41","3","1","2","OTHER CUSTOMER"
"17685","-22","7","3155.83","4","5","5","GOOD CUSTOMER"
"17686","-31","7","5739.46","5","5","5","GOOD CUSTOMER"
"17690","-8","16","4717.3","4","5","5","GOOD CUSTOMER"
"17691","320","2","290.4","1","2","2","OTHER CUSTOMER"
"17692","89","5","733.4399999999999","2","4","3","OTHER CUSTOMER"
"17693","98","3","187.02","2","3","1","OTHER CUSTOMER"
"17694","103","1","283.12","2","1","2","OTHER CUSTOMER"
"17695","93","2","765.34","2","3","3","AVERAGE CUSTOMER"
"17696","0","14","2201.05","3","5","5","OTHER CUSTOMER"
"17697","198","1","338.95","1","2","2","OTHER CUSTOMER"
"17698","222","1","154.95","1","1","1","OTHER CUSTOMER"
"17700","-22","6","2508.89","4","4","5","GOOD CUSTOMER"
"17701","214","1","417.95","1","2","2","OTHER CUSTOMER"
"17702","-8","6","1719.72","4","4","4","GOOD CUSTOMER"
"17703","-3","3","798.74","3","3","3","AVERAGE CUSTOMER"
"17704","130","2","885.1899999999999","2","3","3","AVERAGE CUSTOMER"
"17705","-35","10","1781.1200000000001","5","5","4","GOOD CUSTOMER"
"17706","-34","22","10097.37","5","5","5","GOOD CUSTOMER"
"17707","147","2","152.4","1","2","1","OTHER CUSTOMER"
"17708","149","2","263.33","1","2","2","OTHER CUSTOMER"
"17709","131","1","137.45","2","1","1","OTHER CUSTOMER"
"17711","-28","2","385.1","5","2","2","OTHER CUSTOMER"
"17712","6","1","522.91","3","2","3","AVERAGE CUSTOMER"
"17714","282","1","153","1","1","1","OTHER CUSTOMER"
"17715","162","1","326.4","1","1","2","OTHER CUSTOMER"
"17716","-16","12","5505.79","4","5","5","GOOD CUSTOMER"
"17718","194","1","139.35","1","1","1","OTHER CUSTOMER"
"17719","-1","18","5367.8","3","5","5","OTHER CUSTOMER"
"17720","-12","4","1195.94","4","4","4","GOOD CUSTOMER"
"17722","58","6","2380.64","2","4","5","OTHER CUSTOMER"
"17723","89","6","3276.4","2","4","5","OTHER CUSTOMER"
"17724","19","4","995.65","3","4","4","OTHER CUSTOMER"
"17725","-22","14","3371.13","4","5","5","GOOD CUSTOMER"
"17727","-29","2","1042.55","5","3","4","OTHER CUSTOMER"
"17728","-35","5","2515.68","5","4","5","GOOD CUSTOMER"
"17730","-35","15","5288.83","5","5","5","GOOD CUSTOMER"
"17731","41","5","878.2","2","4","3","OTHER CUSTOMER"
"17732","334","1","303.97","1","1","2","OTHER CUSTOMER"
"17733","0","2","692.1899999999999","3","3","3","AVERAGE CUSTOMER"
"17734","15","3","700.63","3","3","3","AVERAGE CUSTOMER"
"17735","-36","19","13110.02","5","5","5","GOOD CUSTOMER"
"17736","-29","4","337.49","5","4","2","OTHER CUSTOMER"
"17737","-29","2","168.24","5","2","1","OTHER CUSTOMER"
"17738","-19","5","1863.35","4","4","4","GOOD CUSTOMER"
"17739","-27","8","2786.05","5","5","5","GOOD CUSTOMER"
"17742","75","2","355.11","2","2","2","AVERAGE CUSTOMER"
"17744","-35","7","2291.08","5","5","5","GOOD CUSTOMER"
"17746","196","2","98.8","1","2","1","OTHER CUSTOMER"
"17747","62","2","64.65","2","2","1","OTHER CUSTOMER"
"17749","140","2","674.52","2","3","3","AVERAGE CUSTOMER"
"17750","-33","9","1710.45","5","5","4","GOOD CUSTOMER"
"17752","321","1","80.64","1","1","1","OTHER CUSTOMER"
"17754","-38","6","1632.31","5","4","4","GOOD CUSTOMER"
"17757","-37","31","5573.59","5","5","5","GOOD CUSTOMER"
"17758","-19","8","3408.2","4","5","5","GOOD CUSTOMER"
"17759","-21","3","819.96","4","3","3","OTHER CUSTOMER"
"17760","-17","2","287.59","4","2","2","OTHER CUSTOMER"
"17761","-6","1","712.78","3","2","3","AVERAGE CUSTOMER"
"17763","225","1","15","1","1","1","OTHER CUSTOMER"
"17764","12","2","772.55","3","3","3","AVERAGE CUSTOMER"
"17765","120","3","367.63","2","3","2","AVERAGE CUSTOMER"
"17767","-23","1","271.2","4","1","2","OTHER CUSTOMER"
"17768","-30","3","2081.9","5","3","5","OTHER CUSTOMER"
"17769","-26","12","3920.08","4","5","5","GOOD CUSTOMER"
"17770","160","5","1143.27","1","4","4","OTHER CUSTOMER"
"17771","18","2","245.81","3","2","2","AVERAGE CUSTOMER"
"17772","-28","2","173.45","5","2","1","OTHER CUSTOMER"
"17774","58","5","1203.78","2","4","4","OTHER CUSTOMER"
"17775","216","1","56.4","1","1","1","OTHER CUSTOMER"
"17777","-14","3","647.56","4","3","3","OTHER CUSTOMER"
"17779","-17","5","633.92","4","4","3","OTHER CUSTOMER"
"17781","121","2","188.02","2","2","1","OTHER CUSTOMER"
"17783","34","2","283.47","2","2","2","AVERAGE CUSTOMER"
"17785","15","1","131.94","3","1","1","OTHER CUSTOMER"
"17786","47","2","266.85","2","2","2","AVERAGE CUSTOMER"
"17787","114","4","1817.54","2","4","4","OTHER CUSTOMER"
"17788","35","2","1117.9","2","3","4","OTHER CUSTOMER"
"17789","243","1","225.9","1","1","1","OTHER CUSTOMER"
"17790","-12","14","1964.3","4","5","4","GOOD CUSTOMER"
"17791","-9","1","106.1","4","1","1","OTHER CUSTOMER"
"17793","-13","1","300.34","4","1","2","OTHER CUSTOMER"
"17795","141","2","342.83","1","2","2","OTHER CUSTOMER"
"17796","2","4","690","3","4","3","OTHER CUSTOMER"
"17797","-16","3","780.43","4","3","3","OTHER CUSTOMER"
"17799","-16","11","3009.32","4","5","5","GOOD CUSTOMER"
"17800","-1","9","1187.21","3","5","4","OTHER CUSTOMER"
"17802","44","4","1251.84","2","4","4","OTHER CUSTOMER"
"17805","35","1","512.31","2","2","3","AVERAGE CUSTOMER"
"17806","-27","1","546.04","4","2","3","OTHER CUSTOMER"
"17809","-22","15","4627.62","4","5","5","GOOD CUSTOMER"
"17811","-34","51","7601.8","5","5","5","GOOD CUSTOMER"
"17812","-26","4","699.81","4","4","3","OTHER CUSTOMER"
"17813","-24","7","1641.79","4","5","4","GOOD CUSTOMER"
"17816","-2","4","36.56","3","3","1","OTHER CUSTOMER"
"17817","-34","3","387.68","5","3","2","OTHER CUSTOMER"
"17819","33","8","3661.0699999999997","3","5","5","OTHER CUSTOMER"
"17820","153","2","-24.05","1","2","1","OTHER CUSTOMER"
"17824","13","1","298.4","3","1","2","OTHER CUSTOMER"
"17827","-33","5","1987.33","5","4","4","GOOD CUSTOMER"
"17828","-30","9","1599.97","5","5","4","GOOD CUSTOMER"
"17829","260","1","889.24","1","2","3","OTHER CUSTOMER"
"17830","-37","3","398.7","5","3","2","OTHER CUSTOMER"
"17831","-5","1","35.4","3","1","1","OTHER CUSTOMER"
"17832","11","1","155.37","3","1","1","OTHER CUSTOMER"
"17835","-36","3","342.24","5","3","2","OTHER CUSTOMER"
"17836","9","1","110.21","3","1","1","OTHER CUSTOMER"
"17837","4","10","1508.38","3","5","4","OTHER CUSTOMER"
"17838","-12","6","2267.4","4","4","5","GOOD CUSTOMER"
"17839","4","1","318.15","3","1","2","OTHER CUSTOMER"
"17841","-37","169","39869.05","5","5","5","GOOD CUSTOMER"
"17843","265","1","205.48","1","1","1","OTHER CUSTOMER"
"17844","68","1","51.56","2","1","1","OTHER CUSTOMER"
"17846","47","1","2033.1","2","2","5","OTHER CUSTOMER"
"17848","43","9","901.1999999999999","2","5","3","OTHER CUSTOMER"
"17849","180","4","605.8000000000001","1","4","3","OTHER CUSTOMER"
"17850","264","35","5303.4800000000005","1","5","5","OTHER CUSTOMER"
"17852","-27","2","114.34","4","2","1","OTHER CUSTOMER"
"17854","147","2","311.26","1","2","2","OTHER CUSTOMER"
"17855","334","1","208.97","1","1","1","OTHER CUSTOMER"
"17856","-37","6","1393.79","5","4","4","GOOD CUSTOMER"
"17857","-35","25","26763.34","5","5","5","GOOD CUSTOMER"
"17858","-33","12","5140.66","5","5","5","GOOD CUSTOMER"
"17859","266","1","141.92","1","1","1","OTHER CUSTOMER"
"17860","330","1","226.45","1","1","1","OTHER CUSTOMER"
"17861","-35","9","2056.28","5","5","5","GOOD CUSTOMER"
"17862","285","1","330.9","1","2","2","OTHER CUSTOMER"
"17863","21","6","3160","3","4","5","OTHER CUSTOMER"
"17864","-26","3","554.85","4","3","3","OTHER CUSTOMER"
"17865","-8","27","10158.539999999999","4","5","5","GOOD CUSTOMER"
"17866","104","2","325.7","2","2","2","AVERAGE CUSTOMER"
"17867","-8","8","583.52","4","5","3","OTHER CUSTOMER"
"17869","69","5","428.18","2","4","2","OTHER CUSTOMER"
"17870","-36","13","1860.94","5","5","4","GOOD CUSTOMER"
"17871","166","1","155.9","1","1","1","OTHER CUSTOMER"
"17873","42","6","1754.1599999999999","2","4","4","OTHER CUSTOMER"
"17874","147","7","658.26","1","4","3","OTHER CUSTOMER"
"17877","132","1","237.60999999999999","2","1","2","OTHER CUSTOMER"
"17878","5","1","379.45","3","2","2","AVERAGE CUSTOMER"
"17879","135","1","178.52","2","1","1","OTHER CUSTOMER"
"17880","326","1","458.92","1","2","2","OTHER CUSTOMER"
"17881","266","1","133.35","1","1","1","OTHER CUSTOMER"
"17883","-35","4","664.34","5","4","3","OTHER CUSTOMER"
"17884","-35","4","695.07","5","4","3","OTHER CUSTOMER"
"17885","-26","1","156.34","4","1","1","OTHER CUSTOMER"
"17886","-7","3","869.28","4","3","3","OTHER CUSTOMER"
"17887","91","1","111.35","2","1","1","OTHER CUSTOMER"
"17888","-20","10","515.73","4","5","3","OTHER CUSTOMER"
"17889","174","2","201.37","1","2","1","OTHER CUSTOMER"
"17890","284","2","586.89","1","3","3","OTHER CUSTOMER"
"17891","124","1","203.85999999999999","2","1","1","OTHER CUSTOMER"
"17892","18","3","244.1","3","3","2","AVERAGE CUSTOMER"
"17893","187","1","107.21","1","1","1","OTHER CUSTOMER"
"17894","33","8","1118.96","3","5","4","OTHER CUSTOMER"
"17895","6","1","95.45","3","1","1","OTHER CUSTOMER"
"17896","-15","1","256.32","4","1","2","OTHER CUSTOMER"
"17897","134","4","516.3100000000001","2","4","3","OTHER CUSTOMER"
"17898","47","2","152.06","2","2","1","OTHER CUSTOMER"
"17899","121","1","154.55","2","1","1","OTHER CUSTOMER"
"17900","126","4","15","2","3","1","OTHER CUSTOMER"
"17901","-9","1","110.38","4","1","1","OTHER CUSTOMER"
"17904","-17","2","168.32","4","2","1","OTHER CUSTOMER"
"17905","33","4","798.99","2","4","3","OTHER CUSTOMER"
"17906","209","1","72.9","1","1","1","OTHER CUSTOMER"
"17908","335","1","232.03","1","1","1","OTHER CUSTOMER"
"17911","-29","1","366.23","5","2","2","OTHER CUSTOMER"
"17912","272","6","294.66","1","4","2","OTHER CUSTOMER"
"17913","20","2","408.65","3","2","2","AVERAGE CUSTOMER"
"17914","-35","1","329.36","5","2","2","OTHER CUSTOMER"
"17917","7","3","335.03","3","3","2","AVERAGE CUSTOMER"
"17919","50","1","1304.04","2","2","4","OTHER CUSTOMER"
"17920","-34","17","4119.5","5","5","5","GOOD CUSTOMER"
"17921","26","4","820.23","3","4","3","OTHER CUSTOMER"
"17923","244","1","207.5","1","1","1","OTHER CUSTOMER"
"17924","-37","13","2894.33","5","5","5","GOOD CUSTOMER"
"17925","334","1","244.08","1","1","2","OTHER CUSTOMER"
"17926","95","2","397.29","2","2","2","AVERAGE CUSTOMER"
"17928","7","2","212.54","3","2","1","OTHER CUSTOMER"
"17929","-27","5","834.5","5","4","3","OTHER CUSTOMER"
"17930","-3","5","1740.48","3","4","4","OTHER CUSTOMER"
"17931","96","2","408.36","2","2","2","AVERAGE CUSTOMER"
"17932","-9","3","1331.57","4","3","4","OTHER CUSTOMER"
"17934","13","2","704.25","3","3","3","AVERAGE CUSTOMER"
"17935","100","2","145.79","2","2","1","OTHER CUSTOMER"
"17936","-33","1","380.13","5","2","2","OTHER CUSTOMER"
"17937","-30","7","4301.22","5","5","5","GOOD CUSTOMER"
"17939","121","1","99.14","2","1","1","OTHER CUSTOMER"
"17940","11","14","1897.18","3","5","4","OTHER CUSTOMER"
"17941","92","1","304.56","2","1","2","OTHER CUSTOMER"
"17942","-31","1","77.5","5","1","1","OTHER CUSTOMER"
"17946","195","2","149.57999999999998","1","2","1","OTHER CUSTOMER"
"17947","-1","1","176.68","3","1","1","OTHER CUSTOMER"
"17948","109","1","358.56","2","2","2","AVERAGE CUSTOMER"
"17949","-37","52","52750.84","5","5","5","GOOD CUSTOMER"
"17950","34","4","472.12","2","4","3","OTHER CUSTOMER"
"17951","1","4","990.8399999999999","3","4","4","OTHER CUSTOMER"
"17954","-33","16","2276.78","5","5","5","GOOD CUSTOMER"
"17955","160","4","557.3","1","4","3","OTHER CUSTOMER"
"17956","211","1","12.75","1","1","1","OTHER CUSTOMER"
"17957","28","1","111.68","3","1","1","OTHER CUSTOMER"
"17958","78","1","508.46000000000004","2","2","3","AVERAGE CUSTOMER"
"17960","133","1","73.78","2","1","1","OTHER CUSTOMER"
"17961","-17","39","1296.44","4","5","4","GOOD CUSTOMER"
"17962","104","1","102.41","2","1","1","OTHER CUSTOMER"
"17964","-7","2","463.21","3","3","2","AVERAGE CUSTOMER"
"17965","-1","14","2599.19","3","5","5","OTHER CUSTOMER"
"17966","-1","5","1098.43","3","4","4","OTHER CUSTOMER"
"17967","333","1","112.27","1","1","1","OTHER CUSTOMER"
"17968","335","1","265.1","1","1","2","OTHER CUSTOMER"
"17969","128","2","228.2","2","2","1","OTHER CUSTOMER"
"17970","173","1","562.79","1","2","3","OTHER CUSTOMER"
"17972","203","1","135.19","1","1","1","OTHER CUSTOMER"
"17973","13","1","337.04","3","2","2","AVERAGE CUSTOMER"
"17974","-14","3","703.99","4","3","3","OTHER CUSTOMER"
"17975","-23","14","4388.06","4","5","5","GOOD CUSTOMER"
"17976","334","1","321.79","1","1","2","OTHER CUSTOMER"
"17977","-9","1","288.14","4","1","2","OTHER CUSTOMER"
"17978","327","1","300.92","1","1","2","OTHER CUSTOMER"
"17979","-3","5","712.51","3","4","3","OTHER CUSTOMER"
"17980","127","3","811.45","2","3","3","AVERAGE CUSTOMER"
"17984","107","1","152.68","2","1","1","OTHER CUSTOMER"
"17985","-16","1","631.35","4","2","3","OTHER CUSTOMER"
"17986","18","1","20.8","3","1","1","OTHER CUSTOMER"
"17987","147","1","198.57","1","1","1","OTHER CUSTOMER"
"17988","-27","8","191.17000000000002","5","5","1","OTHER CUSTOMER"
"17990","198","3","630.84","1","3","3","OTHER CUSTOMER"
"17991","187","2","93.35","1","2","1","OTHER CUSTOMER"
"17994","83","6","626.09","2","4","3","OTHER CUSTOMER"
"17995","243","1","76.1","1","1","1","OTHER CUSTOMER"
"17997","36","12","1503.09","2","5","4","OTHER CUSTOMER"
"17999","-1","2","380.39","3","2","2","AVERAGE CUSTOMER"
"18001","-26","2","415.13","4","2","2","OTHER CUSTOMER"
"18004","324","1","157.92","1","1","1","OTHER CUSTOMER"
"18005","-35","2","226.47","5","2","1","OTHER CUSTOMER"
"18006","-15","1","444.68","4","2","2","OTHER CUSTOMER"
"18008","32","9","2116.19","3","5","5","OTHER CUSTOMER"
"18009","197","2","242.29","1","2","2","OTHER CUSTOMER"
"18010","218","1","174.8","1","1","1","OTHER CUSTOMER"
"18011","335","1","102.78999999999999","1","1","1","OTHER CUSTOMER"
"18013","117","2","187.29","2","2","1","OTHER CUSTOMER"
"18014","-10","1","162.22","4","1","1","OTHER CUSTOMER"
"18015","-34","1","120.03","5","1","1","OTHER CUSTOMER"
"18016","-6","5","1477.66","3","4","4","OTHER CUSTOMER"
"18017","43","3","523","2","3","3","AVERAGE CUSTOMER"
"18018","70","2","122.14","2","2","1","OTHER CUSTOMER"
"18019","13","1","38.45","3","1","1","OTHER CUSTOMER"
"18022","-3","1","612.72","3","2","3","AVERAGE CUSTOMER"
"18024","114","3","236.78","2","3","2","AVERAGE CUSTOMER"
"18027","60","1","115.31","2","1","1","OTHER CUSTOMER"
"18030","-34","3","220.7","5","3","1","OTHER CUSTOMER"
"18032","296","1","73.5","1","1","1","OTHER CUSTOMER"
"18033","27","1","93.82000000000001","3","1","1","OTHER CUSTOMER"
"18034","-17","2","418.68","4","2","2","OTHER CUSTOMER"
"18035","-3","3","713.89","3","3","3","AVERAGE CUSTOMER"
"18036","-6","3","403.12","3","3","2","AVERAGE CUSTOMER"
"18037","116","6","70.02","2","4","1","OTHER CUSTOMER"
"18040","-19","2","357.2","4","2","2","OTHER CUSTOMER"
"18041","-27","22","4075.12","5","5","5","GOOD CUSTOMER"
"18042","15","1","165.05","3","1","1","OTHER CUSTOMER"
"18043","-14","3","529.29","4","3","3","OTHER CUSTOMER"
"18044","-34","11","2085.65","5","5","5","GOOD CUSTOMER"
"18045","7","1","178.34","3","1","1","OTHER CUSTOMER"
"18048","165","2","172.29","1","2","1","OTHER CUSTOMER"
"18050","321","1","74.4","1","1","1","OTHER CUSTOMER"
"18053","28","2","297.07","3","2","2","AVERAGE CUSTOMER"
"18055","-31","11","6729.29","5","5","5","GOOD CUSTOMER"
"18056","250","1","363.65","1","2","2","OTHER CUSTOMER"
"18058","-29","1","170.16","5","1","1","OTHER CUSTOMER"
"18059","-29","4","296.71","5","4","2","OTHER CUSTOMER"
"18061","-17","10","2119.41","4","5","5","GOOD CUSTOMER"
"18062","135","3","720.52","2","3","3","AVERAGE CUSTOMER"
"18064","95","2","814","2","3","3","AVERAGE CUSTOMER"
"18065","-33","15","2380.08","5","5","5","GOOD CUSTOMER"
"18066","37","1","318","2","1","2","OTHER CUSTOMER"
"18067","2","1","396.33","3","2","2","AVERAGE CUSTOMER"
"18068","251","1","101.7","1","1","1","OTHER CUSTOMER"
"18069","-12","7","1994.39","4","5","4","GOOD CUSTOMER"
"18071","219","2","453","1","2","2","OTHER CUSTOMER"
"18072","117","2","0","2","2","1","OTHER CUSTOMER"
"18073","76","13","3846.74","2","5","5","OTHER CUSTOMER"
"18074","335","1","489.6","1","2","3","OTHER CUSTOMER"
"18075","-15","14","2538.72","4","5","5","GOOD CUSTOMER"
"18077","-30","11","2584.41","5","5","5","GOOD CUSTOMER"
"18078","179","2","336.13","1","2","2","OTHER CUSTOMER"
"18079","7","4","3613.15","3","4","5","OTHER CUSTOMER"
"18080","-20","2","1231.5","4","3","4","OTHER CUSTOMER"
"18081","-2","3","343.45","3","3","2","AVERAGE CUSTOMER"
"18082","-13","1","680.84","4","2","3","OTHER CUSTOMER"
"18084","-22","2","87.53","4","2","1","OTHER CUSTOMER"
"18085","292","2","689.95","1","3","3","OTHER CUSTOMER"
"18086","236","1","101.34","1","1","1","OTHER CUSTOMER"
"18087","60","4","3770.12","2","4","5","OTHER CUSTOMER"
"18088","23","1","166.03","3","1","1","OTHER CUSTOMER"
"18092","-36","12","9065.76","5","5","5","GOOD CUSTOMER"
"18093","55","5","2083.42","2","4","5","OTHER CUSTOMER"
"18094","43","7","3017.3","2","5","5","OTHER CUSTOMER"
"18095","274","2","580.05","1","3","3","OTHER CUSTOMER"
"18096","-27","3","849.06","4","3","3","OTHER CUSTOMER"
"18097","-31","7","2657.45","5","5","5","GOOD CUSTOMER"
"18099","89","1","168.31","2","1","1","OTHER CUSTOMER"
"18101","-27","2","222.4","4","2","1","OTHER CUSTOMER"
"18102","-38","62","256438.49","5","5","5","GOOD CUSTOMER"
"18104","-1","1","754.64","3","2","3","AVERAGE CUSTOMER"
"18105","-1","1","113.47999999999999","3","1","1","OTHER CUSTOMER"
"18106","291","1","421.9","1","2","2","OTHER CUSTOMER"
"18108","210","2","264.65","1","2","2","OTHER CUSTOMER"
"18109","-37","31","7877.27","5","5","5","GOOD CUSTOMER"
"18110","-19","2","168.55","4","2","1","OTHER CUSTOMER"
"18112","-26","2","352.69","4","2","2","OTHER CUSTOMER"
